stop_id,routes,cross_street,on_street,dept_name
9958,52A,CENTRAL PARK,115TH STREET,Bus Operations
9959,52A,ST. LOUIS,115TH STREET,Bus Operations
9960,52A,HOMAN,115TH STREET,Bus Operations
9962,52A,115TH STREET,KEDZIE,Bus Operations
9963,52A,114TH STREET(south leg),KEDZIE,Bus Operations
9964,52A,113TH STREET,KEDZIE,Bus Operations
9965,52A,112TH STREET,KEDZIE,Bus Operations
9966,52A,111TH STREET,KEDZIE,Bus Operations
9967,52A,110TH STREET,KEDZIE,Bus Operations
9968,52A,109TH STREET,KEDZIE,Bus Operations
9969,52A,108TH STREET,KEDZIE,Bus Operations
9970,52A,107TH STREET,KEDZIE,Bus Operations
9971,52A,106TH STREET,KEDZIE,Bus Operations
9972,52A,105TH STREET,KEDZIE,Bus Operations
9973,52A,104TH STREET,KEDZIE,Bus Operations
9975,52A,102ND STREET (south leg),KEDZIE,Bus Operations
9976,52A,101ST STREET,KEDZIE,Bus Operations
9977,52A,100TH STREET (south leg),KEDZIE,Bus Operations
9978,52A,99TH STREET,KEDZIE,Bus Operations
9979,52A,98TH STREET,KEDZIE,Bus Operations
9980,52A,97TH STREET,KEDZIE,Bus Operations
9981,52A,96TH STREET,KEDZIE,Bus Operations
9982,52A,95TH STREET,KEDZIE,Bus Operations
9983,52A,94TH STREET,KEDZIE,Bus Operations
9984,52A,93RD STREET,KEDZIE,Bus Operations
9985,52A,92ND STREET,KEDZIE,Bus Operations
9986,52A,91ST STREET,KEDZIE,Bus Operations
9987,52A,90TH STREET,KEDZIE,Bus Operations
9988,52A,89TH STREET,KEDZIE,Bus Operations
9989,52A,88TH STREET,KEDZIE,Bus Operations
9990,52A,87TH STREET,KEDZIE,Bus Operations
9991,52A,8600 SOUTH,KEDZIE,Bus Operations
9992,52A,85TH STREET,KEDZIE,Bus Operations
9993,52A,84TH STREET,KEDZIE,Bus Operations
9995,52A,82ND STREET,KEDZIE,Bus Operations
9998,52A,79TH STREET,KEDZIE,Bus Operations
9999,52A,78TH STREET,KEDZIE,Bus Operations
10000,52A,77TH STREET,KEDZIE,Bus Operations
10004,52A,72ND STREET,KEDZIE,Bus Operations
10006,52A,MARQUETTE RD,KEDZIE,Bus Operations
10007,52A,66TH STREET,KEDZIE,Bus Operations
10008,52A,65TH STREET,KEDZIE,Bus Operations
10009,52A,64TH STREET,KEDZIE,Bus Operations
10011,52A,64TH STREET,KEDZIE,Bus Operations
10012,52A,65TH STREET,KEDZIE,Bus Operations
10013,52A,66TH STREET,KEDZIE,Bus Operations
10014,52A,MARQUETTE RD,KEDZIE,Bus Operations
10015,52A,71ST STREET,KEDZIE,Bus Operations
10016,52A,72ND STREET,KEDZIE,Bus Operations
10017,52A,73RD STREET,KEDZIE,Bus Operations
10020,52A,77TH STREET,KEDZIE,Bus Operations
10021,52A,78TH STREET,KEDZIE,Bus Operations
10022,52A,79TH STREET,KEDZIE,Bus Operations
10023,52A,80TH STREET,KEDZIE,Bus Operations
10024,52A,81ST STREET,KEDZIE,Bus Operations
10025,52A,82ND STREET,KEDZIE,Bus Operations
10026,52A,83RD STREET,KEDZIE,Bus Operations
10027,52A,84TH STREET,KEDZIE,Bus Operations
10028,52A,85TH STREET,KEDZIE,Bus Operations
10029,52A,8600 SOUTH,KEDZIE,Bus Operations
10030,52A,87TH STREET,KEDZIE,Bus Operations
10031,52A,88TH STREET,KEDZIE,Bus Operations
10032,52A,89TH STREET,KEDZIE,Bus Operations
10033,52A,90TH STREET,KEDZIE,Bus Operations
10034,52A,91ST STREET,KEDZIE,Bus Operations
10035,52A,92ND STREET,KEDZIE,Bus Operations
10036,52A,93RD STREET,KEDZIE,Bus Operations
10037,52A,94TH STREET,KEDZIE,Bus Operations
10038,52A,95TH STREET,KEDZIE,Bus Operations
10039,52A,96TH STREET,KEDZIE,Bus Operations
10040,52A,97TH STREET,KEDZIE,Bus Operations
10041,52A,98TH STREET,KEDZIE,Bus Operations
10042,52A,99TH STREET,KEDZIE,Bus Operations
10043,52A,100TH STREET,KEDZIE,Bus Operations
10044,52A,101ST STREET,KEDZIE,Bus Operations
10045,52A,102ND STREET (north leg),KEDZIE,Bus Operations
10046,52A,103RD STREET,KEDZIE,Bus Operations
10047,52A,104TH STREET,KEDZIE,Bus Operations
10048,52A,105TH STREET,KEDZIE,Bus Operations
10049,52A,106TH STREET,KEDZIE,Bus Operations
10050,52A,107TH STREET,KEDZIE,Bus Operations
10051,52A,108TH STREET,KEDZIE,Bus Operations
10052,52A,109TH STREET,KEDZIE,Bus Operations
10053,52A,110TH STREET,KEDZIE,Bus Operations
10054,52A,111TH STREET,KEDZIE,Bus Operations
10055,52A,112TH STREET,KEDZIE,Bus Operations
10056,52A,113TH STREET,KEDZIE,Bus Operations
10057,52A,114TH STREET,KEDZIE,Bus Operations
10058,52A,115TH STREET,KEDZIE,Bus Operations
10059,52A,SPAULDING,115TH STREET,Bus Operations
10060,52A,HOMAN,115TH STREET,Bus Operations
10061,52A,ST. LOUIS,115TH STREET,Bus Operations
10062,52A,CENTRAL PARK,115TH STREET,Bus Operations
10063,52A,LAWNDALE,115TH STREET,Bus Operations
10064,52A,HAMLIN,115TH STREET,Bus Operations
10066,52A&53A,SPRINGFIELD,115TH STREET,Bus Operations
10068,67,OGLESBY,67TH STREET,Bus Operations
10069,N5&67,STONY ISLAND,67TH STREET,Bus Operations
10070,N5&67,BLACKSTONE,67TH STREET,Bus Operations
10071,N5&67,DORCHESTER (west leg),67TH STREET,Bus Operations
10072,N5&67,KENWOOD,67TH STREET,Bus Operations
10073,N5&67,KIMBARK,67TH STREET,Bus Operations
10074,N5&67,WOODLAWN,67TH STREET,Bus Operations
10075,N5&67,MINERVA,67TH STREET,Bus Operations
10076,N5&67,UNIVERSITY,67TH STREET,Bus Operations
10077,N5&67,GREENWOOD,67TH STREET,Bus Operations
10078,N5&67,ELLIS,67TH STREET,Bus Operations
10079,N5&67,INGLESIDE,67TH STREET,Bus Operations
10080,N5&67,DREXEL,67TH STREET,Bus Operations
10081,N5&67,COTTAGE GROVE,67TH STREET,Bus Operations
10082,N5&67,LANGLEY,67TH STREET,Bus Operations
10083,N5&67,ST. LAWRENCE,67TH STREET,Bus Operations
10084,N5&67,67TH STREET,RHODES,Bus Operations
10085,N5&67,68TH STREET,RHODES,Bus Operations
10086,N5&67,SOUTH CHICAGO,KEEFE,Bus Operations
10087,67,PERRY,69TH STREET,Bus Operations
10088,67&169,WENTWORTH,69TH STREET,Bus Operations
10089,67,PRINCETON,69TH STREET,Bus Operations
10090,67,HARVARD,69TH STREET,Bus Operations
10091,67,STEWART,69TH STREET,Bus Operations
10092,67,NORMAL,69TH STREET,Bus Operations
10094,67,LOWE (east leg),69TH STREET,Bus Operations
10095,67,UNION (east leg),69TH STREET,Bus Operations
10096,67,HALSTED,69TH STREET,Bus Operations
10097,67,PEORIA,69TH STREET,Bus Operations
10099,67,MORGAN,69TH STREET,Bus Operations
10101,67,ABERDEEN,69TH STREET,Bus Operations
10102,67,RACINE,69TH STREET,Bus Operations
10103,67,THROOP,69TH STREET,Bus Operations
10104,67,LOOMIS,69TH STREET,Bus Operations
10105,67,LAFLIN,69TH STREET,Bus Operations
10106,67,ASHLAND,69TH STREET,Bus Operations
10108,67,PAULINA,69TH STREET,Bus Operations
10110,67,WOOD,69TH STREET,Bus Operations
10111,67,WOLCOTT,69TH STREET,Bus Operations
10112,67,DAMEN,69TH STREET,Bus Operations
10113,67,HOYNE,69TH STREET,Bus Operations
10114,67,HAMILTON,69TH STREET,Bus Operations
10115,67,BELL,69TH STREET,Bus Operations
10116,67,OAKLEY,69TH STREET,Bus Operations
10117,49&67,69TH STREET,WESTERN,Bus Operations
10118,67,CAMPBELL,71ST STREET,Bus Operations
10119,67,ROCKWELL,71ST STREET,Bus Operations
10120,67,WASHTENAW,71ST STREET,Bus Operations
10121,67,CALIFORNIA,71ST STREET,Bus Operations
10122,67,SPAULDING,71ST STREET,Bus Operations
10123,67,HOMAN,71ST STREET,Bus Operations
10124,67,ST. LOUIS,71ST STREET,Bus Operations
10125,67,CENTRAL PARK (east leg),71ST STREET,Bus Operations
10126,67,LAWNDALE,71ST STREET,Bus Operations
10127,67,HAMLIN,71ST STREET,Bus Operations
10128,67,SPRINGFIELD,71ST STREET,Bus Operations
10129,67,PULASKI,71ST STREET,Bus Operations
10131,67,K-MART STORE,71ST/PUL.SHPNG,Bus Operations
10132,67,PULASKI,71ST STREET,Bus Operations
10133,67,SPRINGFIELD,71ST STREET,Bus Operations
10134,67,HAMLIN,71ST STREET,Bus Operations
10135,67,LAWNDALE,71ST STREET,Bus Operations
10136,67,3600 WEST RR CROSSING,71ST STREET,Bus Operations
10137,67,ST. LOUIS,71ST STREET,Bus Operations
10138,67,HOMAN,71ST STREET,Bus Operations
10139,67,SPAULDING,71ST STREET,Bus Operations
10140,67,KEDZIE,71ST STREET,Bus Operations
10141,67,ALBANY,71ST STREET,Bus Operations
10143,67,CALIFORNIA,71ST STREET,Bus Operations
10144,67,WASHTENAW,71ST STREET,Bus Operations
10145,67,ROCKWELL,71ST STREET,Bus Operations
10146,67,CAMPBELL,71ST STREET,Bus Operations
10147,67,71ST STREET,WESTERN,Bus Operations
10148,67,OAKLEY,69TH STREET,Bus Operations
10149,67,BELL,69TH STREET,Bus Operations
10150,67,HAMILTON,69TH STREET,Bus Operations
10151,67,HOYNE,69TH STREET,Bus Operations
10152,67,DAMEN,69TH STREET,Bus Operations
10153,67,WOLCOTT,69TH STREET,Bus Operations
10154,67,WOOD,69TH STREET,Bus Operations
10156,67,PAULINA,69TH STREET,Bus Operations
10159,67,LAFLIN,69TH STREET,Bus Operations
10160,67,LOOMIS,69TH STREET,Bus Operations
10161,67,THROOP,69TH STREET,Bus Operations
10162,67,RACINE,69TH STREET,Bus Operations
10163,67,ABERDEEN,69TH STREET,Bus Operations
10165,67,MORGAN,69TH STREET,Bus Operations
10167,67,PEORIA,69TH STREET,Bus Operations
10168,67,HALSTED,69TH STREET,Bus Operations
10169,67,UNION (west leg),69TH STREET,Bus Operations
10170,67,LOWE (east leg),69TH STREET,Bus Operations
10172,67,NORMAL,69TH STREET,Bus Operations
10173,67,STEWART,69TH STREET,Bus Operations
10174,67,HARVARD,69TH STREET,Bus Operations
10175,67,PRINCETON,69TH STREET,Bus Operations
10176,67&169,WENTWORTH,69TH STREET,Bus Operations
10177,67,PERRY,69TH STREET,Bus Operations
10178,N5&30&67,RED LINE STATION,69TH STREET,Bus Operations
10179,N5&30&67,STATE,69TH STREET,Bus Operations
10180,N5&67,68TH STREET,RHODES,Bus Operations
10181,N5&67,67TH STREET,RHODES,Bus Operations
10182,N5&67,ST. LAWRENCE,67TH STREET,Bus Operations
10183,N5&67,LANGLEY,67TH STREET,Bus Operations
10184,N5&67,COTTAGE GROVE,67TH STREET,Bus Operations
10185,N5&67,DREXEL,67TH STREET,Bus Operations
10186,N5&67,INGLESIDE,67TH STREET,Bus Operations
10187,N5&67,ELLIS,67TH STREET,Bus Operations
10188,N5&67,GREENWOOD,67TH STREET,Bus Operations
10189,N5&67,UNIVERSITY,67TH STREET,Bus Operations
10190,N5&67,MINERVA,67TH STREET,Bus Operations
10191,N5&67,WOODLAWN,67TH STREET,Bus Operations
10192,N5&67,KIMBARK,67TH STREET,Bus Operations
10193,N5&67,KENWOOD,67TH STREET,Bus Operations
10198,67,LaRABIDA HOSPITAL ENT.,PROMONTORY DR,Bus Operations
10199,54,PENSACOLA,CICERO,Bus Operations
10200,54&54A,CULLOM,CICERO,Bus Operations
10202,54&54A,BELLE PLAINE,CICERO,Bus Operations
10203,54,IRVING PARK/MILWAUKEE,CICERO,Bus Operations
10204,54,BYRON,CICERO,Bus Operations
10206,54,GRACE,CICERO,Bus Operations
10207,54,WAVELAND,CICERO,Bus Operations
10208,54,ADDISON,CICERO,Bus Operations
10209,54,CORNELIA,CICERO,Bus Operations
10210,54,ROSCOE,CICERO,Bus Operations
10211,54,SCHOOL,CICERO,Bus Operations
10215,54,GEORGE,CICERO,Bus Operations
10216,54,DIVERSEY,CICERO,Bus Operations
10217,54,SCHUBERT,CICERO,Bus Operations
10218,54,WRIGHTWOOD,CICERO,Bus Operations
10221,54,BELDEN,CICERO,Bus Operations
10223,54,DICKENS,CICERO,Bus Operations
10224,54,ARMITAGE,CICERO,Bus Operations
10225,54,CORTLAND,CICERO,Bus Operations
10226,54,GRAND,CICERO,Bus Operations
10227,54,WABANSIA,CICERO,Bus Operations
10228,54,NORTH AVENUE,CICERO,Bus Operations
10229,54,LE MOYNE,CICERO,Bus Operations
10230,54,HIRSCH,CICERO,Bus Operations
10231,54,POTOMAC,CICERO,Bus Operations
10232,54,DIVISION,CICERO,Bus Operations
10233,54,THOMAS,CICERO,Bus Operations
10234,54,AUGUSTA,CICERO,Bus Operations
10235,54,IOWA,CICERO,Bus Operations
10237,54,HURON,CICERO,Bus Operations
10238,54,OHIO,CICERO,Bus Operations
10239,54,FERDINAND,CICERO,Bus Operations
10240,54,HUBBARD,CICERO,Bus Operations
10241,54,LAKE,CICERO,Bus Operations
10242,54,MAYPOLE,CICERO,Bus Operations
10243,54,WEST END,CICERO,Bus Operations
10244,54,WASHINGTON,CICERO,Bus Operations
10246,54,MONROE,CICERO,Bus Operations
10247,54,ADAMS (south leg),CICERO,Bus Operations
10248,54,JACKSON,CICERO,Bus Operations
10249,54,VAN BUREN,CICERO,Bus Operations
10250,54,CONGRESS,CICERO,Bus Operations
10251,54,HARRISON,CICERO,Bus Operations
10252,54,BLUE LINE (FOREST PARK),CICERO,Bus Operations
10253,54,POLK,CICERO,Bus Operations
10254,54,FIFTH AVENUE,CICERO,Bus Operations
10256,54,ROOSEVELT,CICERO,Bus Operations
10257,54,13TH STREET,CICERO,Bus Operations
10258,54,14TH STREET,CICERO,Bus Operations
10259,54,15TH STREET,CICERO,Bus Operations
10260,54,16TH STREET,CICERO,Bus Operations
10261,54,18TH STREET,CICERO,Bus Operations
10262,54,19TH STREET,CICERO,Bus Operations
10263,54,21ST STREET,CICERO,Bus Operations
10264,54,21ST PLACE,CICERO,Bus Operations
10265,54&54B&N60,CERMAK,CICERO,Bus Operations
10266,54&54B&N60,23RD STREET,CICERO,Bus Operations
10267,54&54B,23RD PLACE,CICERO,Bus Operations
10268,54&54B,24TH PLACE,CICERO,Bus Operations
10269,60,24TH PLACE,CICERO,Bus Operations
10270,54&54B&N60,23RD PLACE,CICERO,Bus Operations
10271,54&54B&N60,23RD STREET,CICERO,Bus Operations
10272,54&54B,CERMAK,CICERO,Bus Operations
10274,54,21ST STREET,CICERO,Bus Operations
10275,54,19TH STREET,CICERO,Bus Operations
10276,54,18TH STREET,CICERO,Bus Operations
10277,54,16TH STREET,CICERO,Bus Operations
10278,54,15TH STREET,CICERO,Bus Operations
10279,54,14TH STREET,CICERO,Bus Operations
10280,54,13TH STREET,CICERO,Bus Operations
10283,54,FIFTH AVENUE,CICERO,Bus Operations
10284,54,POLK,CICERO,Bus Operations
10285,54,LEXINGTON,CICERO,Bus Operations
10286,54,HARRISON,CICERO,Bus Operations
10287,54,CONGRESS PARKWAY,CICERO,Bus Operations
10288,54,VAN BUREN,CICERO,Bus Operations
10289,54,JACKSON,CICERO,Bus Operations
10290,54,ADAMS (south leg),CICERO,Bus Operations
10291,54,MONROE,CICERO,Bus Operations
10292,54,MADISON,CICERO,Bus Operations
10293,54,WASHINGTON,CICERO,Bus Operations
10294,54,WEST END,CICERO,Bus Operations
10295,54,MAYPOLE,CICERO,Bus Operations
10297,54,HUBBARD,CICERO,Bus Operations
10298,54,FERDINAND,CICERO,Bus Operations
10300,54,HURON,CICERO,Bus Operations
10301,54,CHICAGO,CICERO,Bus Operations
10302,54,IOWA,CICERO,Bus Operations
10303,54,AUGUSTA,CICERO,Bus Operations
10304,54,THOMAS,CICERO,Bus Operations
10305,54,DIVISION,CICERO,Bus Operations
10306,54,POTOMAC,CICERO,Bus Operations
10307,54,HIRSCH,CICERO,Bus Operations
10308,54,LE MOYNE,CICERO,Bus Operations
10309,54,NORTH AVENUE,CICERO,Bus Operations
10310,54,WABANSIA,CICERO,Bus Operations
10311,54,GRAND,CICERO,Bus Operations
10314,54,DICKENS,CICERO,Bus Operations
10316,54,BELDEN,CICERO,Bus Operations
10318,54,ALTGELD,CICERO,Bus Operations
10319,54,WRIGHTWOOD,CICERO,Bus Operations
10320,54,SCHUBERT,CICERO,Bus Operations
10322,54,GEORGE,CICERO,Bus Operations
10323,54,WELLINGTON,CICERO,Bus Operations
10324,54,BARRY,CICERO,Bus Operations
10325,54,BELMONT,CICERO,Bus Operations
10326,54,SCHOOL,CICERO,Bus Operations
10328,54,CORNELIA,CICERO,Bus Operations
10329,54,ADDISON,CICERO,Bus Operations
10330,54,WAVELAND,CICERO,Bus Operations
10331,54,GRACE,CICERO,Bus Operations
10333,54,BYRON,CICERO,Bus Operations
10334,54,MILWAUKEE/IRVING PARK,CICERO,Bus Operations
10336,54&54A,BELLE PLAINE,CICERO,Bus Operations
10337,54&54A,BERTEAU (north leg),CICERO,Bus Operations
10338,54&54A,CULLOM,CICERO,Bus Operations
10339,35&54B,28TH STREET,CICERO,Bus Operations
10340,35&54B,29TH STREET,CICERO,Bus Operations
10341,35&54B,30TH STREET,CICERO,Bus Operations
10342,54B,31ST STREET,CICERO,Bus Operations
10343,54B,32ND STREET,CICERO,Bus Operations
10345,54B,3400 SOUTH (track entr.),CICERO,Bus Operations
10346,54B,track ent. n. of 35TH ST.,CICERO,Bus Operations
10347,54B,3700 S. Citgo Serv.dwy),CICERO,Bus Operations
10348,54B,3800 SOUTH,CICERO,Bus Operations
10352,54B,44TH STREET,CICERO,Bus Operations
10353,54B,45TH STREET,CICERO,Bus Operations
10355,47&54B&62&62H,53RD STREET,CICERO,Bus Operations
10358,54B&63&63W&165,6200 SOUTH,CICERO,Bus Operations
10359,54B,65TH STREET,CICERO,Bus Operations
10360,54B,66TH STREET,CICERO,Bus Operations
10361,54B,MARQUETTE RD,CICERO,Bus Operations
10363,54B,72ND STREET,CICERO,Bus Operations
10364,54B,STATE ROAD,CICERO,Bus Operations
10367,54B&67,N-S PARKING AISLE at isl.,IN FORD CITY,Bus Operations
10368,54B,CICERO,76TH FORD C.DR,Bus Operations
10370,54B,STATE ROAD,CICERO,Bus Operations
10371,54B,CICERO,73RD STREET,Bus Operations
10372,54B,BELT RAILWAY (5000 WEST),73RD STREET,Bus Operations
10373,54B,LEAMINGTON,73RD STREET,Bus Operations
10374,54B,LOCKWOOD,73RD STREET,Bus Operations
10375,54B,LINDER,73RD STREET,Bus Operations
10376,54B,7424 SOUTH,CENTRAL,Bus Operations
10377,54B,7424 SOUTH,CENTRAL,Bus Operations
10378,54B,LINDER,73RD STREET,Bus Operations
10379,54B,LOCKWOOD,73RD STREET,Bus Operations
10380,54B,LEAMINGTON,73RD STREET,Bus Operations
10381,54B,BELT RAILWAY (5000 WEST),73RD STREET,Bus Operations
10382,54B,CICERO,73RD STREET,Bus Operations
10383,54B,73RD STREET,CICERO,Bus Operations
10384,54B,72ND STREET,CICERO,Bus Operations
10385,54B,7100 SOUTH,CICERO,Bus Operations
10386,54B,MARQUETTE RD,CICERO,Bus Operations
10387,54B,66TH STREET,CICERO,Bus Operations
10388,54B,65TH STREET,CICERO,Bus Operations
10389,54B&63&63W&165,6200 SOUTH,CICERO,Bus Operations
10392,47&54B&62&62H,53RD STREET,CICERO,Bus Operations
10393,54B,46TH STREET,CICERO,Bus Operations
10394,54B,45TH STREET,CICERO,Bus Operations
10395,54B,44TH STREET,CICERO,Bus Operations
10397,54B,4000 SOUTH RR CROSSING,CICERO,Bus Operations
10399,54B,3800 SOUTH,CICERO,Bus Operations
10400,54B,3700 S. Citgo Serv.dwy),CICERO,Bus Operations
10401,54B,3500 SOUTH,CICERO,Bus Operations
10402,54B,3400 SOUTH (track entr.),CICERO,Bus Operations
10404,54B,32ND STREET,CICERO,Bus Operations
10406,35&54B,30TH STREET,CICERO,Bus Operations
10407,35&54B,29TH STREET,CICERO,Bus Operations
10408,35&54B,28TH STREET,CICERO,Bus Operations
10409,54B&N60,24TH PLACE,CICERO,Bus Operations
10411,54A,MONTROSE,CICERO,Bus Operations
10412,54A,WILSON,CICERO,Bus Operations
10414,54A,AINSLIE,CICERO,Bus Operations
10415,54A,ARGYLE,CICERO,Bus Operations
10416,54A,ELSTON,CICERO,Bus Operations
10417,54A,FOSTER,CICERO,Bus Operations
10418,54A,BERWYN,CICERO,Bus Operations
10419,54A,BALMORAL,CICERO,Bus Operations
10420,54A,FOREST GLEN,CICERO,Bus Operations
10421,54A,CALDWELL,CICERO,Bus Operations
10422,54A,PETERSON,CICERO,Bus Operations
10423,54A,GLENLAKE,CICERO,Bus Operations
10424,54A,HIAWATHA,CICERO,Bus Operations
10425,54A,ROSEMONT,CICERO,Bus Operations
10426,54A,DEVON,CICERO,Bus Operations
10427,54A,ARTHUR,CICERO,Bus Operations
10428,54A,ALBION,CICERO,Bus Operations
10429,54A,NORTH SHORE,CICERO,Bus Operations
10430,54A,PRATT,CICERO,Bus Operations
10431,54A,LUNT,CICERO,Bus Operations
10432,54A,ESTES,CICERO,Bus Operations
10433,54A,TOUHY,CICERO,Bus Operations
10434,54A,SHERWIN,CICERO,Bus Operations
10435,54A,FARGO,SKOKIE BLVD,Bus Operations
10436,54A,JEROME,SKOKIE BLVD,Bus Operations
10437,54A,HOWARD,SKOKIE BLVD,Bus Operations
10438,54A,OAKTON,SKOKIE BLVD,Bus Operations
10439,54A,CLEVELAND,SKOKIE BLVD,Bus Operations
10440,54A,MADISON,SKOKIE BLVD,Bus Operations
10441,54A,MAIN,SKOKIE BLVD,Bus Operations
10442,54A,LEE,SKOKIE BLVD,Bus Operations
10443,54A,GREENLEAF,SKOKIE BLVD,Bus Operations
10444,54A,CRAIN,SKOKIE BLVD,Bus Operations
10445,54A,SKOKIE BLVD,DEMPSTER,Bus Operations
10446,54A&205,LAWLER,OLD ORCHARD RD,Bus Operations
10447,54A&205,LOCKWOOD,OLD ORCHARD RD,Bus Operations
10448,54A&205,WOODS DR,OLD ORCHARD RD,Bus Operations
10449,54A&205,5420 W.(dwy to Portland),OLD ORCHARD RD,Bus Operations
10450,54A&205,COURTHOUSE,OLD ORCHARD RD,Bus Operations
10451,54A&205,5420 W.(dwy to Portland),OLD ORCHARD RD,Bus Operations
10452,54A&205,WOODS DR,OLD ORCHARD RD,Bus Operations
10453,54A&205,EDENS SB ENTRANCE RAMP,OLD ORCHARD RD,Bus Operations
10455,54A,SKOKIE BLVD,DEMPSTER,Bus Operations
10456,54A,CRAIN,SKOKIE BLVD,Bus Operations
10457,54A,GREENLEAF,SKOKIE BLVD,Bus Operations
10458,54A,LEE,SKOKIE BLVD,Bus Operations
10459,54A,MAIN,SKOKIE BLVD,Bus Operations
10460,54A,MADISON,SKOKIE BLVD,Bus Operations
10461,54A,SEARLE,SKOKIE BLVD,Bus Operations
10462,54A,OAKTON,SKOKIE BLVD,Bus Operations
10463,54A,HOWARD,SKOKIE BLVD,Bus Operations
10464,54A,JEROME,SKOKIE BLVD,Bus Operations
10465,54A,FARGO,SKOKIE BLVD,Bus Operations
10466,54A,SHERWIN,CICERO,Bus Operations
10468,54A,ESTES,CICERO,Bus Operations
10469,54A,LUNT,CICERO,Bus Operations
10470,54A,PRATT,CICERO,Bus Operations
10471,54A,NORTH SHORE,CICERO,Bus Operations
10472,54A,ALBION,CICERO,Bus Operations
10473,54A,ARTHUR,CICERO,Bus Operations
10474,54A,DEVON,CICERO,Bus Operations
10475,54A,ROSEMONT,CICERO,Bus Operations
10476,54A,HIAWATHA,CICERO,Bus Operations
10477,54A,GLENLAKE,CICERO,Bus Operations
10480,54A,FOREST GLEN,CICERO,Bus Operations
10483,54A,BERWYN,CICERO,Bus Operations
10484,54A,FOSTER,CICERO,Bus Operations
10485,54A,ELSTON,CICERO,Bus Operations
10486,54A,ARGYLE,CICERO,Bus Operations
10487,54A,AINSLIE,CICERO,Bus Operations
10488,54A,LAWRENCE,CICERO,Bus Operations
10489,54A,WILSON,CICERO,Bus Operations
10490,54A,MONTROSE,CICERO,Bus Operations
10491,54A,PENSACOLA,CICERO,Bus Operations
10492,54A&80,CICERO/MILWAUKEE,IRVING PARK,Bus Operations
10493,54A,KENNEDY EXPY. ENT. RAMP,IRVING PARK,Bus Operations
10495,55,KILPATRICK,55TH STREET,Bus Operations
10496,55,4600 WEST RR CROSSING,55TH STREET,Bus Operations
10497,55,KILBOURN,55TH STREET,Bus Operations
10498,55,KOSTNER,55TH STREET,Bus Operations
10499,55,KILDARE,55TH STREET,Bus Operations
10500,55,KEELER,55TH STREET,Bus Operations
10501,55,KARLOV,55TH STREET,Bus Operations
10502,55,PULASKI,55TH STREET,Bus Operations
10504,55,HAMLIN,55TH STREET,Bus Operations
10505,55,LAWNDALE,55TH STREET,Bus Operations
10506,55,3600 WEST RR CROSSING,55TH STREET,Bus Operations
10507,55,ST. LOUIS,55TH STREET,Bus Operations
10509,55,HOMAN,55TH STREET,Bus Operations
10510,55,SPAULDING,55TH STREET,Bus Operations
10511,55,KEDZIE,55TH STREET,Bus Operations
10512,55,ALBANY,55TH STREET,Bus Operations
10513,55,SACRAMENTO,55TH STREET,Bus Operations
10514,55,FRANCISCO,55TH STREET,Bus Operations
10515,55,CALIFORNIA,55TH STREET,Bus Operations
10516,55,WASHTENAW,55TH STREET,Bus Operations
10517,55,ROCKWELL,55TH STREET,Bus Operations
10518,55,ARTESIAN,55TH STREET,Bus Operations
10519,55,WESTERN AVENUE,55TH STREET,Bus Operations
10520,55,WESTERN BOULEVARD,GARFIELD,Bus Operations
10521,55,OAKLEY,GARFIELD,Bus Operations
10522,55,HAMILTON,GARFIELD,Bus Operations
10523,55,HOYNE,GARFIELD,Bus Operations
10524,55,DAMEN,GARFIELD,Bus Operations
10525,55,WOLCOTT,GARFIELD,Bus Operations
10526,55,WOOD,GARFIELD,Bus Operations
10527,55,PAULINA,GARFIELD,Bus Operations
10528,55,ASHLAND,GARFIELD,Bus Operations
10529,55,LAFLIN,GARFIELD,Bus Operations
10530,55,LOOMIS,GARFIELD,Bus Operations
10531,55,THROOP,GARFIELD,Bus Operations
10532,55,RACINE,GARFIELD,Bus Operations
10533,55,ABERDEEN,GARFIELD,Bus Operations
10534,55,MORGAN,GARFIELD,Bus Operations
10535,55,PEORIA,GARFIELD,Bus Operations
10536,55,HALSTED,GARFIELD,Bus Operations
10537,55,UNION,GARFIELD,Bus Operations
10538,55,LOWE,GARFIELD,Bus Operations
10539,55,NORMAL,GARFIELD,Bus Operations
10543,55,FEDERAL,GARFIELD,Bus Operations
10544,55,STATE,GARFIELD,Bus Operations
